"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"228",228,"Today is a sad day for students and those in Highlands Ranch,  Colorado,  where two suspects wounded 7 and killed 1… https://t.co/561Lp0bZwL",FALSE,0,NA,"2019-05-08 03:09:00",TRUE,NA,1125960766513909760,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wilster2165",0,FALSE,FALSE,-104.968,39.5445
"295",295,"At least Mother Nature is giving us something beautiful on this terrible May Day. #cowx @ Highlands Ranch, Colorado https://t.co/wcR7AQ7WOo",FALSE,0,NA,"2019-05-08 01:14:48",FALSE,NA,1125932025808969728,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jrforbes",0,FALSE,FALSE,-104.968,39.5445
"344",344,"@nationalscoutin on Twitter, Instagram and YouTube

This has to stop....talk to your children when they are quite,… https://t.co/VqS3OLvO59",FALSE,0,"NationalScoutin","2019-05-07 23:22:06",TRUE,NA,1125903663619366912,214576511,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NationalScoutin",0,FALSE,FALSE,-104.968,39.5445
"358",358,"@aaronmcali Enough is enough",FALSE,1,"aaronmcali","2019-05-07 22:48:57",FALSE,1125891297980534784,1125895321509408768,243470131,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dewaynekorth",0,FALSE,FALSE,NA,NA
"367",367,"Just drove past the parent reunification center on my way to get my own kids from a nearby school. My prayers for t… https://t.co/VJRox7Raoy",FALSE,9,NA,"2019-05-07 22:26:11",TRUE,NA,1125889594220617728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HJ_WDWRWS",2,FALSE,FALSE,NA,NA
"391",391,"@nalenb It's always upsetting, but so close is a different level of concern. These are people's kids we likely know… https://t.co/AoyBTkxBKP",FALSE,0,"nalenb","2019-05-07 21:57:07",TRUE,1125875704753582080,1125882276267556864,14099423,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dewaynekorth",0,FALSE,FALSE,NA,NA
"394",394,"#Colorado #love #coloradolove #staystrong #<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> @ Highlands Ranch, Colorado https://t.co/2EH7KZuSGS",FALSE,0,NA,"2019-05-07 21:55:24",FALSE,NA,1125881844250161152,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TRAINDENVER",0,FALSE,FALSE,-104.968,39.5445
"396",396,"Closed due to police situation in #HighlandsRanch on Plz Dr Both EB/WB between Lucent Boulevard and S Broadway #COtraffic",FALSE,0,NA,"2019-05-07 21:51:52",FALSE,NA,1125880956487983104,NA,"<a href=""http://www.sigalert.com/Map.asp?region=Denver"" rel=""nofollow"">TTN DEN traffic</a>","TotalTrafficDEN",0,FALSE,FALSE,-105.008,39.55571
"403",403,"We’ve heard from Grace and she’s ok.  So many parents here.  So much law enforcement.  Even Parks and Wildlife resp… https://t.co/84qe6m86HR",FALSE,6,NA,"2019-05-07 21:44:54",TRUE,NA,1125879204367798272,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lutef1sk",0,FALSE,FALSE,-104.968,39.5445
"404",404,"This is not okay! How the hell has this become the norm in the US?! #ThisHasToStop #NoMore #DemandChange… https://t.co/BnW7ZOtk93",FALSE,0,NA,"2019-05-07 21:43:05",TRUE,NA,1125878745208901632,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LeilaSaedian",0,FALSE,FALSE,-104.968,39.5445
"418",418,"This is horrifying, we just had the 20 year remembrance of Columbine. Literally a mile from my house. Possible acti… https://t.co/e3ldrHzNCp",FALSE,0,NA,"2019-05-07 21:04:32",TRUE,NA,1125869044450627584,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheConArdist",0,FALSE,FALSE,-104.968,39.5445
"423",423,"@mountainvistahs Thank you!!!",FALSE,0,"mountainvistahs","2019-05-07 20:39:54",FALSE,1125861815391535104,1125862846082871296,243881430,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SDiederich18",0,FALSE,FALSE,NA,NA
"461",461,"A mobile service installation to match the front two windows of your vehicle with the factory tinted rear windows i… https://t.co/ctyB8VjCLb",FALSE,0,NA,"2019-05-07 17:01:11",TRUE,NA,1125807802574884864,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HighAltitudeTin",0,FALSE,FALSE,-104.968,39.5445
"566",566,"Writing a cool pad is usually the hardest aspect of the KORG Triton for me. But I like this. Used a preprogrammed o… https://t.co/GxlYlzkMbv",FALSE,0,NA,"2019-05-06 20:28:15",TRUE,NA,1125497526793134080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheConArdist",0,FALSE,FALSE,-104.968,39.5445
"576",576,"When you can’t find the resident chihuahua... and then you do and realize he’s a total creeper! @ Highlands Ranch,… https://t.co/UVD0ainYkc",FALSE,1,NA,"2019-05-06 18:11:00",TRUE,NA,1125462984350822400,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","denverlori",0,FALSE,FALSE,-104.968,39.5445
"583",583,"#lovethisgirl #cincodemayoweekend @ Highlands Ranch, Colorado https://t.co/QjQGbrw1eg",FALSE,0,NA,"2019-05-06 17:42:57",FALSE,NA,1125455926700281856,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","katiec2009",0,FALSE,FALSE,-104.968,39.5445
"587",587,"Gorgeous instrumental entitled “Colors of the Current” from the new Allegaeon album, w/ two of the best guitarists… https://t.co/aT3ZKDA2X6",FALSE,1,NA,"2019-05-06 17:04:26",TRUE,NA,1125446232669921280,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheConArdist",1,FALSE,FALSE,-104.968,39.5445
"698",698,"@charliekirk11 That sums it up, Charlie.",FALSE,0,"charliekirk11","2019-05-09 20:01:05",FALSE,1126449934528421888,1126577854332846080,292929271,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidBa97345256",0,FALSE,FALSE,NA,NA
"747",747,"Mother nature, you SUCK!!! @ Highlands Ranch, Colorado https://t.co/khj0f4dUK8",FALSE,1,NA,"2019-05-09 14:04:23",FALSE,NA,1126488086119178240,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","billh0528",0,FALSE,FALSE,-104.968,39.5445
"762",762,"Don’t dog and drive, kids!
.
.
.
#weinerdog #weinerdogsofinstagram #weinerdogs #dachshundsofinstagram #dauchshund… https://t.co/UywLrzNwiQ",FALSE,0,NA,"2019-05-09 13:33:14",TRUE,NA,1126480247103336448,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TimMcSpadden",0,FALSE,FALSE,-104.968,39.5445
