"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"89",89,"@cyb3rcrusad3 Heck yes my guy",FALSE,1,"cyb3rcrusad3","2019-05-09 05:16:52",FALSE,1126347606647427072,1126355330361741312,970375952692727808,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ONeill_ForReal",0,FALSE,FALSE,NA,NA
"90",90,"@skippr72 You didn’t tag @DrPimplePopper",FALSE,0,"skippr72","2019-05-09 05:07:48",FALSE,1126339864977297408,1126353048429719552,336824198,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NattyMat18",0,FALSE,FALSE,NA,NA
"91",91,"@SusanW41862805 @yiyi3170 @YandR_CBS <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,"SusanW41862805","2019-05-09 05:04:49",FALSE,1126178435141984256,1126352301290135552,1095057028215656448,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karlak610",0,FALSE,FALSE,NA,NA
"92",92,"@BidnessG How would one take away gangster guns specifically? Specifically how would you state that in a propsed bi… https://t.co/nuCfT6CXk6",FALSE,0,"BidnessG","2019-05-09 05:04:39",TRUE,1125970832138874880,1126352257279119360,1125841665741283328,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StrusJuice",0,FALSE,FALSE,NA,NA
"93",93,"@charliekirk11 This is rich (no pun intended), especially the part where you are concerned about keeping our govern… https://t.co/I0nSH69ZGg",FALSE,0,"charliekirk11","2019-05-09 04:52:42",TRUE,1126172833187373056,1126349248746799104,292929271,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StrusJuice",0,FALSE,FALSE,NA,NA
"94",94,"@PMNax2 @jessesingal @benshapiro Bears and cougars too, but if a moose chases you, try to stand between trees where… https://t.co/YnTr1gck9x",FALSE,0,"StrusJuice","2019-05-09 04:49:30",TRUE,1126347815498555392,1126348444770062336,1856184216,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StrusJuice",0,FALSE,FALSE,NA,NA
"95",95,"@PMNax2 @jessesingal @benshapiro Actually there is pretty good scientific evidence that you should resist the urge… https://t.co/G2nZNbBPtk",FALSE,0,"PMNax2","2019-05-09 04:47:00",TRUE,1126242218065506304,1126347815498555392,212410062,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StrusJuice",0,FALSE,FALSE,NA,NA
"96",96,"It’s snowing right now in Colorado and Seattle is enjoying 80 degrees this week!  #COwx I hate snow",FALSE,2,NA,"2019-05-09 04:22:38",FALSE,NA,1126341682646212608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","airmarietta",0,FALSE,FALSE,NA,NA
"97",97,"@HaleyOSomething https://t.co/vbra0qHpzt",FALSE,0,"HaleyOSomething","2019-05-09 04:20:23",FALSE,1126311493329248256,1126341116830162944,346524052,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyML522",0,FALSE,FALSE,NA,NA
"98",98,"@barstoolsports Toughest guy at the Delta Gamma Softass house <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,2,"barstoolsports","2019-05-09 04:12:20",FALSE,1125988325830086656,1126339090322825216,22637974,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyML522",0,FALSE,FALSE,NA,NA
"99",99,"All my mpls friends went to the 1975 last night and I’m seeing all the videos I’ve never felt jealously like this https://t.co/vWpkDaIhmJ",FALSE,1,NA,"2019-05-09 04:09:35",FALSE,NA,1126338401110712320,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","booksnthangz",1,FALSE,FALSE,NA,NA
"100",100,"But you weren’t, so there’s that... https://t.co/0bXrFPRDLT",FALSE,2,NA,"2019-05-09 04:01:05",FALSE,NA,1126336259188637696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessePiburn",0,FALSE,FALSE,NA,NA
"101",101,"I wote 27 playing soccer before it was cool https://t.co/ZuVs634Myn",FALSE,0,NA,"2019-05-09 03:53:12",FALSE,NA,1126334275815477248,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ONeill_ForReal",0,FALSE,FALSE,NA,NA
"102",102,"Enter to win today's prize for Stukent's #TeacherAppreciationWeek giveaway! Each daily entry gives you an additiona… https://t.co/fY8mRTGe5I",FALSE,0,NA,"2019-05-09 03:52:58",TRUE,NA,1126334219288866816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SwannyTeach",0,FALSE,FALSE,NA,NA
"103",103,"The @Avalanche got screwed that game. I don’t get why the @NHL is making it beyond clear who they wanted to move on… https://t.co/jygPv77xna",FALSE,2,NA,"2019-05-09 03:51:19",TRUE,NA,1126333803977273344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellisthedev",0,FALSE,FALSE,NA,NA
"104",104,"@KyleClark @SenatorBennet Politicians showboating. Meanwhile the kids have no voice.",FALSE,2,"KyleClark","2019-05-09 03:46:27",FALSE,1126327651256418304,1126332579093798912,15614141,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bjorn12650",0,FALSE,FALSE,NA,NA
"105",105,"@Romi_Bean https://t.co/9JhzqB0HKF",FALSE,0,"Romi_Bean","2019-05-09 03:44:17",FALSE,1126302349830410240,1126332033242767360,177034740,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bjorn12650",0,FALSE,FALSE,NA,NA
"106",106,"Both @JasonCrowCO6 &amp; @KevinforDCboard say they had talks w/ STEM students to let them know that tonight is about th… https://t.co/OQoXnIEHYs",FALSE,7,NA,"2019-05-09 03:40:09",TRUE,NA,1126330990836666368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ama_A_Asmah",6,FALSE,FALSE,NA,NA
"107",107,"Great season... https://t.co/UEZ0deh3sd",FALSE,1,NA,"2019-05-09 03:38:40",FALSE,NA,1.126330619884e+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","startupjen",0,FALSE,FALSE,NA,NA
"108",108,"AVS ELIMINATED FROM THE PLAYOFFS https://t.co/AmVtfObzNW",FALSE,2,NA,"2019-05-09 03:38:09",FALSE,NA,1126330491026599936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madylinmedley",0,FALSE,FALSE,NA,NA
"109",109,"What a season, though. One of the most fun to watch. #GoAvsGo",FALSE,1,NA,"2019-05-09 03:36:43",FALSE,NA,1126330126684147712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tysoncrocker2",0,FALSE,FALSE,NA,NA
"110",110,"@NHL  got what they wanted. Officiating the @SanJoseSharks through the playoffs. Good luck @StLouisBlues the @NHL d… https://t.co/ajiWbTnTKB",FALSE,0,"NHL","2019-05-09 03:36:12",TRUE,NA,1126329998883704832,50004938,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessePiburn",0,FALSE,FALSE,NA,NA
"111",111,"San Jose might be the luckiest team in the history of the league",FALSE,10,NA,"2019-05-09 03:35:46",FALSE,NA,1126329890133819392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tysoncrocker2",0,FALSE,FALSE,NA,NA
"112",112,"@robotswancowboy @megangailey @meganrosati @earlp1231 All Women don’t agree either. So clearly both sides present l… https://t.co/dWY47xF5xe",FALSE,0,"robotswancowboy","2019-05-09 03:25:21",TRUE,1126315073708920832,1126327268547158016,825365693025579008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willie_N22",0,FALSE,FALSE,NA,NA
"113",113,"I hope Kendrick Castillo is the name we all remember anytime we think of STEM https://t.co/pKbHh4MBUh",FALSE,113,NA,"2019-05-09 03:21:18",FALSE,NA,1126326250048327680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GadiNBC",14,FALSE,FALSE,NA,NA
"114",114,"#NoNotoriety #STEMshooting this happened down the street from my apartment so it hits close to home. It’s sad Kendr… https://t.co/ADqvQe0UnH",FALSE,5,NA,"2019-05-09 03:19:52",TRUE,NA,1126325887501099008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ninatamburello5",2,FALSE,FALSE,NA,NA
"115",115,"@wendynather congratulations on your Cisco acquisition! I was acquired via Perspica in 11/17",FALSE,1,"wendynather","2019-05-09 03:19:24",FALSE,NA,1126325769477578752,353963359,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johann8384",0,FALSE,FALSE,NA,NA
"116",116,"Hey @Whataburger this Aggie deserves some free goodies for the free publicity! #alsoweneedyouinDenver https://t.co/ShGjGRJnvH",FALSE,0,NA,"2019-05-09 03:18:48",FALSE,NA,1126325617593442304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdechillo",0,FALSE,FALSE,NA,NA
"117",117,"@Bernieswaggingf That’s great to hear. This one was tough because reporters were invited to cover it but I don’t th… https://t.co/I31BLOercm",FALSE,56,"Bernieswaggingf","2019-05-09 03:17:27",TRUE,1126324410242043904,1126325279687888896,720796430474936320,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrevorHughes",7,FALSE,FALSE,NA,NA
"118",118,"WARNING! If you want to help the family of #KendrickCastillo who died at the #STEMShooting, please be careful. His… https://t.co/ZbytTOV8gQ",FALSE,63,NA,"2019-05-09 03:17:10",TRUE,NA,1126325209831813120,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CBS4Dom",69,FALSE,FALSE,NA,NA
"119",119,"@VicVela1 Hahaha!!",FALSE,0,"VicVela1","2019-05-09 03:16:26",FALSE,1126269262778195968,1126325022262300672,887241948,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ama_A_Asmah",0,FALSE,FALSE,NA,NA
"120",120,"I’m more angry about this than when @WholeFoods moves the humus to a different section and offers way too many sele… https://t.co/SI6F2Zczwl",FALSE,0,NA,"2019-05-09 03:10:14",TRUE,NA,1126323462283284480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rayelizlas",0,FALSE,FALSE,NA,NA
"121",121,"@303FAN @KyleClark I was in the lobby of the Highlands Ranch HS for the vigil; multiple students were yelling “this… https://t.co/LIECnCOuWY",FALSE,36,"303FAN","2019-05-09 03:09:34",TRUE,1126319269363347456,1126323298013519872,54980636,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrevorHughes",6,FALSE,FALSE,NA,NA
"122",122,"@mcrKirei @Puddzee_ But they spent soooo much on Ghost CGI!?",FALSE,1,"mcrKirei","2019-05-09 03:06:09",FALSE,1126143922143498240,1126322437782687744,1945769838,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrbjaydubya",0,FALSE,FALSE,NA,NA
"123",123,"@leeleeb50 That’s what it would take. However these people you’re referring to are wealthy and wouldn’t have their… https://t.co/38VKXlDO0i",FALSE,0,"leeleeb50","2019-05-09 03:06:08",TRUE,1126201947097391104,1126322431709159424,16190397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleen70705329",0,FALSE,FALSE,NA,NA
"124",124,"School shootings impact two generations— Columbine grad mom, STEM school son https://t.co/6AOcKtMgIt",FALSE,1,NA,"2019-05-09 03:04:40",FALSE,NA,1126322063277531136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeKonopasek",1,FALSE,FALSE,NA,NA
"125",125,"@mcrKirei https://t.co/DNg9p2kk4u",FALSE,1,"mcrKirei","2019-05-09 03:04:29",FALSE,1126175365682974720,1126322015646945280,1945769838,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrbjaydubya",0,FALSE,FALSE,NA,NA
"126",126,"@Hand_AP2 @mountainridgems @dcsdk12 Such a great @mountainridgems tradition! Welcome to our new 7th grade students! #bounce",FALSE,0,"Hand_AP2","2019-05-09 03:03:06",FALSE,1126291815974354944,1126321668777865216,110528975,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DebFG",0,FALSE,FALSE,NA,NA
"127",127,"@KateSnapp @sarahpooler @KyleClark The rally was organized by the Brady Campaign so I’m not sure to what you are objecting.",FALSE,1,"KateSnapp","2019-05-09 03:02:35",FALSE,1126320607883169792,1126321540096778240,24230653,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrevorHughes",0,FALSE,FALSE,NA,NA
"128",128,"@robotswancowboy @megangailey @meganrosati @earlp1231 I’m pro choice your barking up the wrong tree I’m just saying… https://t.co/Ex7jTpCiMi",FALSE,0,"robotswancowboy","2019-05-09 03:00:06",TRUE,1126315413946687488,1126320912930762752,825365693025579008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willie_N22",0,FALSE,FALSE,NA,NA
"129",129,"@beatsbygmoney @garyvee @garyvee is amazing. Listen to him everyday for new insight.",FALSE,1,"beatsbygmoney","2019-05-09 02:56:21",FALSE,1126311547012124672,1126319970470723584,878672816819720192,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrandonLamee",0,FALSE,FALSE,NA,NA
"130",130,"@heatherfofo Duuuuuude.  Me ow.",FALSE,1,"heatherfofo","2019-05-09 02:56:19",FALSE,1126318410797920256,1126319962489065472,2388045032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrbjaydubya",0,FALSE,FALSE,NA,NA
"131",131,"Simply beautiful. #Cubs https://t.co/k4T3BmW6L8",FALSE,0,NA,"2019-05-09 02:55:51",FALSE,NA,1126319842221383680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawblack",0,FALSE,FALSE,NA,NA
"132",132,"@overtime @ZionW32 Al Davis in 3.....2.....1 https://t.co/1TjDvgBQJc",FALSE,0,"overtime","2019-05-09 02:52:12",FALSE,1126159319362412544,1126318924797100032,2379056251,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyML522",0,FALSE,FALSE,NA,NA
"133",133,"@quotidiantim @KyleClark It’s got dangerous and I had to stop filming, so I didn’t capture that part.",FALSE,25,"quotidiantim","2019-05-09 02:51:37",FALSE,1126318551348854784,1126318777279307776,2151343933,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrevorHughes",3,FALSE,FALSE,NA,NA
"134",134,"Frustrated, crying and angry, #STEMschool shooting victims hold an impromptu vigil in the rain Wednesday after leav… https://t.co/UScKzzHEIT",FALSE,1097,NA,"2019-05-09 02:51:00",TRUE,NA,1126318621892866048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrevorHughes",591,FALSE,FALSE,NA,NA
"135",135,"@NHL what are you going to do? Take away a goal, miss two obvious penalties, one which could been a penalty shot fo… https://t.co/ysgbyVGbx5",FALSE,2,"NHL","2019-05-09 02:50:24",TRUE,NA,1126318470939824128,50004938,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessePiburn",1,FALSE,FALSE,NA,NA
"136",136,"I need somebody who can put lotion on the parts of my back that I cannot reach",FALSE,0,NA,"2019-05-09 02:47:19",FALSE,NA,1126317695119478784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","co_hunny",0,FALSE,FALSE,NA,NA
"137",137,"Another beautiful walk off win for the #Cubs!",FALSE,1,NA,"2019-05-09 02:46:13",FALSE,NA,1126317417783648256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawblack",0,FALSE,FALSE,NA,NA
"138",138,"Pretty powerful. https://t.co/ESpQJgq9ky",FALSE,5,NA,"2019-05-09 02:44:31",FALSE,NA,1126316991172816896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CBS4Dom",1,FALSE,FALSE,NA,NA
"139",139,"I’m thinking of becoming a one issue voter... #GunControl #NotOneMore #HIghlandsRanchShooting  #WearOrange June 7 https://t.co/W3a5Ur9wZQ",FALSE,0,NA,"2019-05-09 02:43:20",FALSE,NA,1.126316695642e+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidafromVegas",0,FALSE,FALSE,NA,NA
"140",140,"#CUBS WIN! Another night....another walk off homer. #FlyTheW #EverybodyIn",FALSE,1,NA,"2019-05-09 02:39:54",FALSE,NA,1126315830059225088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawblack",0,FALSE,FALSE,NA,NA
"141",141,"@WilliamBonnie2 @TJCarpenterShow Nobody said that butthole",FALSE,0,"WilliamBonnie2","2019-05-09 02:36:15",FALSE,1126309600184029184,1126314911586340864,860141762,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyML522",0,FALSE,FALSE,NA,NA
"142",142,"I am NOT ready for @Avalanche hockey to be over. Step it up boys! #GoAvsGo",FALSE,0,NA,"2019-05-09 02:32:17",FALSE,NA,1126313913639772160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snoslicer8",0,FALSE,FALSE,NA,NA
"143",143,"@PierceBerringer https://t.co/wtFttaWk28",FALSE,4,"PierceBerringer","2019-05-09 02:30:46",FALSE,NA,1126313529802231808,2270710556,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quinnspiracy_",0,FALSE,FALSE,NA,NA
"144",144,"Covering the #STEMSchool vigil at Highlands Ranch HS.  The gym is pretty much at capacity.  We are not allowed to g… https://t.co/T40vIqVh59",FALSE,111,NA,"2019-05-09 02:26:21",TRUE,NA,1126312421549719552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoughertyKMGH",35,FALSE,FALSE,NA,NA
"145",145,"@g8rmary @landpsychology Sweetest thing I’ve seen today.",FALSE,0,"g8rmary","2019-05-09 02:26:11",FALSE,1126308616124993536,1126312377668870144,1217220368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleen70705329",0,FALSE,FALSE,NA,NA
"146",146,"@desipiodotcom Wonder if it's because he pitches 6 times a week",FALSE,0,"desipiodotcom","2019-05-09 02:25:50",FALSE,1126304972096798720,1126312289341100032,47098596,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abohnhoff",0,FALSE,FALSE,NA,NA
"147",147,"@GeorgeTakei Every time I look at his face, I tear up. This should never happen to a any student in school. Yet it… https://t.co/UEtFwZfy5m",FALSE,10,"GeorgeTakei","2019-05-09 02:24:26",TRUE,1126209981001404416,1126311938466680832,237845487,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleen70705329",0,FALSE,FALSE,NA,NA
"148",148,"Clearly the @nhl doesn’t use clear indisputable evidence is their replay. #Bullshit https://t.co/SDEykvYXd2",FALSE,0,NA,"2019-05-09 02:23:57",FALSE,NA,1126311817242861568,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessePiburn",0,FALSE,FALSE,NA,NA
"149",149,"@VeSolarz Shocking!",FALSE,0,"VeSolarz","2019-05-09 02:18:37",FALSE,1126310328009097216,1126310472255361024,476605935,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"150",150,"Rep Crow @ #STEMshooting vigil: “Where will we go from here? You sent me to DC to speak the truth so here it is. We… https://t.co/Pi2Whncy2U",FALSE,7,NA,"2019-05-09 02:10:50",TRUE,NA,1126308516854140928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssaaroberts",0,FALSE,FALSE,NA,NA
"151",151,"@slyv19 I know you're in.",FALSE,1,"slyv19","2019-05-09 02:06:17",FALSE,1126303516904099840,1126307371490263040,193163270,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"152",152,"Fantastic raspberry flavor!  This is so friggin good I could chug it all, but that would be a waste of a delicious… https://t.co/BmL8kR0UNh",FALSE,1,NA,"2019-05-09 02:03:10",TRUE,NA,1126306585318436864,NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","EliShayotovich",0,FALSE,FALSE,-104.991,39.5306
"153",153,"#KendrickCastillo #RememberKendrick https://t.co/JTPVxvr1ZA",FALSE,0,NA,"2019-05-09 02:01:46",FALSE,NA,1126306234372542464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Telgoodell",0,FALSE,FALSE,NA,NA
"154",154,"Rest In Power.
A True Hero. @ Highlands Ranch, Colorado https://t.co/zoRiSuGQCo",FALSE,0,NA,"2019-05-09 01:59:58",FALSE,NA,1126305778707517440,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jmpakele",0,FALSE,FALSE,-104.968,39.5445
"155",155,"This state is more concerned with legalizing every drug possible and wasting money on a new logo rather than paying… https://t.co/hsKDQwInq9",FALSE,0,NA,"2019-05-09 01:57:04",TRUE,NA,1126305050714755072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessePiburn",0,FALSE,FALSE,NA,NA
