"83",2019-11-15 10:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"84",2019-11-15 11:00:00,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"85",2019-11-15 12:00:00,4,4,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9
"86",2019-11-15 13:00:00,17,17,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19
"87",2019-11-15 14:00:00,16,16,18,18,18,18,18,18,19,19,19,20,20,20,20,20,20,20,20
"88",2019-11-15 15:00:00,17,17,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19
"89",2019-11-15 16:00:00,31,31,31,31,31,31,31,31,32,32,32,33,33,34,34,34,34,34,34
"90",2019-11-15 17:00:00,64,64,65,65,65,65,65,65,65,65,65,68,68,68,68,68,68,68,68
"91",2019-11-15 18:00:00,51,51,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53
"92",2019-11-15 19:00:00,45,45,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51
"93",2019-11-15 20:00:00,59,59,63,63,63,63,63,63,63,63,63,64,64,64,64,64,64,64,65
"94",2019-11-15 21:00:00,70,70,73,73,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74
"95",2019-11-15 22:00:00,46,46,46,46,46,46,46,46,46,47,46,47,47,48,48,48,48,48,48
"96",2019-11-15 23:00:00,34,34,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,41
"97",2019-11-16 00:00:00,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
"98",2019-11-16 01:00:00,51,51,52,52,52,52,52,52,52,52,52,53,53,54,54,54,54,54,54
"99",2019-11-16 02:00:00,77,77,80,80,80,80,80,80,80,80,80,81,81,81,81,81,81,81,81
"100",2019-11-16 03:00:00,105,105,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107
"101",2019-11-16 04:00:00,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
"102",2019-11-16 05:00:00,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67
"103",2019-11-16 06:00:00,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
"104",2019-11-16 07:00:00,29,29,29,29,29,29,29,29,30,30,30,31,31,31,31,31,31,31,31
"105",2019-11-16 08:00:00,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"106",2019-11-16 09:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"107",2019-11-16 10:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"108",2019-11-16 11:00:00,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12
"109",2019-11-16 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"110",2019-11-16 13:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"111",2019-11-16 14:00:00,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"112",2019-11-16 15:00:00,27,27,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27
"113",2019-11-16 16:00:00,39,39,44,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45
"114",2019-11-16 17:00:00,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
"115",2019-11-16 18:00:00,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47
"116",2019-11-16 19:00:00,47,47,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,49
"117",2019-11-16 20:00:00,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
"118",2019-11-16 21:00:00,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
"119",2019-11-16 22:00:00,46,46,47,47,47,47,47,47,48,48,48,49,49,49,49,49,49,49,49
"120",2019-11-16 23:00:00,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
"121",2019-11-17 00:00:00,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
"122",2019-11-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",2019-11-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",2019-11-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",2019-11-17 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",2019-11-17 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",2019-11-17 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",2019-11-17 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",2019-11-17 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",2019-11-17 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",2019-11-17 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",2019-11-17 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",2019-11-17 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",2019-11-17 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",2019-11-17 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",2019-11-17 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",2019-11-17 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",2019-11-17 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",2019-11-17 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",2019-11-17 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",2019-11-17 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",2019-11-17 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",2019-11-17 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",2019-11-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",2019-11-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
