"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"441",441,"Can you recommend anyone for this job? Armed Security Officer-PT-Denver-Days - https://t.co/OUTcZpI0WR #security #HighlandsRanch, CO",FALSE,0,NA,"2019-05-07 19:42:01",FALSE,NA,1125848279013445632,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","AU_Careers",0,FALSE,FALSE,-104.9739333,39.5480789
"456",456,"We have the tools to help you achieve greatness! Ulta Beauty is excited to announce that we have #retail openings i… https://t.co/vHUtjdh0WH",FALSE,0,NA,"2019-05-07 18:10:59",TRUE,NA,1125825369938976768,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_cosmo",0,FALSE,FALSE,-105.0257094,39.5823266
"554",554,"Looking to score a job at U.S. Bank? You're in luck. Click the link in our bio for the job description and informat… https://t.co/NCVnr1YEOl",FALSE,0,NA,"2019-05-06 19:22:51",TRUE,NA,1125481068176474112,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_finance",0,FALSE,FALSE,-104.9739333,39.5480789
"557",557,"Cougar Run Garden Clean Up Day.  Thank you to all of our students, staff and parents for your help in getting our b… https://t.co/jvfFMIhKp6",FALSE,4,NA,"2019-05-06 19:02:37",TRUE,NA,1125475974785556480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgutierrez67",0,FALSE,FALSE,NA,NA
"561",561,"Fantastic Speech and Debate event today at CRUN.  Thank you staff, students, parents and our distinguished judges f… https://t.co/7VTJdQ0dTu",FALSE,7,NA,"2019-05-06 18:13:55",TRUE,NA,1125463718903443456,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgutierrez67",1,FALSE,FALSE,NA,NA
"563",563,"Thank you CRUN PTA and our CRUN families for kicking off Staff Appreciation Week in such an awesome way. We sincere… https://t.co/GlQPOZ5RgI",FALSE,10,NA,"2019-05-06 18:08:48",TRUE,NA,1125462433424756736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgutierrez67",0,FALSE,FALSE,NA,NA
"566",566,"I just beat a horde of underclassmen to Chipotle because GUESS WHAT I have a car",FALSE,0,NA,"2019-05-06 17:50:05",FALSE,NA,1125457722252640256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colinrmccormick",0,FALSE,FALSE,NA,NA
"569",569,"We're hiring! Read about our latest job opening here: Security Officer - https://t.co/vOwZb0MKah #security #HighlandsRanch, CO",FALSE,0,NA,"2019-05-06 16:40:35",FALSE,NA,1.125440231405e+18,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_DEN_secure",0,FALSE,FALSE,-104.9739333,39.5480789
"572",572,"Want to work at Centura Health? We're hiring in #HighlandsRanch, CO! Click the link in our bio for details on this… https://t.co/u7Jn1gDup4",FALSE,0,NA,"2019-05-06 16:16:20",TRUE,NA,1125434126884937728,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_health",0,FALSE,FALSE,-104.9739333,39.5480789
"580",580,"Highlands Ranch CO Mon May 6th AM Forecast: TODAY Chance Of T-Storm Hi 65 TONIGHT Chance Of T-Storm Lo 45",FALSE,0,NA,"2019-05-06 14:01:26",FALSE,NA,1125400181535416320,NA,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>","HighlandsRanch_",0,FALSE,FALSE,-104.9672,39.5497
"587",587,"See our latest #HighlandsRanch, CO job and click to apply: Sales Representative - https://t.co/sLpYthcfdb #Retail",FALSE,0,NA,"2019-05-06 11:01:34",FALSE,NA,1125354914949898240,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","MarketSourceJob",0,FALSE,FALSE,-104.9739333,39.5480789
